City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
476,mareeba,AU,2022-06-02 22:02:22,-17.0,145.4333,66.92,93,23,2.13,few clouds,0.0,0
477,oranjemund,NA,2022-06-02 21:59:39,-28.55,16.4333,58.57,48,0,3.47,clear sky,0.0,0
478,svetlaya,RU,2022-06-02 22:02:22,46.5389,138.3297,44.26,93,100,16.17,overcast clouds,0.0,0
479,gushikawa,JP,2022-06-02 22:02:22,26.3544,127.8686,76.23,100,100,3.2,overcast clouds,0.0,0
480,muroto,JP,2022-06-02 22:02:23,33.2833,134.15,69.44,64,0,6.04,clear sky,0.0,0
481,palmer,US,2022-06-02 22:02:23,42.1584,-72.3287,73.49,69,100,4.61,overcast clouds,0.0,0
482,batagay,RU,2022-06-02 22:02:23,67.6333,134.6333,61.7,60,95,4.34,overcast clouds,0.0,0
483,viedma,AR,2022-06-02 22:00:29,-40.8135,-62.9967,43.16,78,26,8.21,scattered clouds,0.0,0
484,meadow lake,US,2022-06-02 22:02:24,34.8014,-106.5436,88.61,24,2,12.64,clear sky,0.0,0
485,tautira,PF,2022-06-02 22:02:24,-17.7333,-149.15,77.0,83,100,15.17,moderate rain,0.0,0
486,inhambane,MZ,2022-06-02 22:02:04,-23.865,35.3833,69.8,71,87,8.25,overcast clouds,0.0,0
487,mount gambier,AU,2022-06-02 22:00:28,-37.8333,140.7667,46.6,71,100,10.25,light rain,0.0,0
488,lososina,RU,2022-06-02 22:02:25,48.9975,140.3106,41.47,95,100,4.0,overcast clouds,0.0,0
489,nantucket,US,2022-06-02 22:02:25,41.2835,-70.0995,64.51,83,75,6.91,broken clouds,0.0,0
490,lucea,JM,2022-06-02 22:02:26,18.451,-78.1736,82.85,66,96,4.72,overcast clouds,0.0,0
491,kedougou,SN,2022-06-02 22:02:26,12.5579,-12.1743,84.4,52,100,4.61,light rain,0.0,0
492,shestakovo,RU,2022-06-02 22:02:26,56.4915,103.96,47.93,92,61,9.6,broken clouds,0.0,0
493,te anau,NZ,2022-06-02 22:01:07,-45.4167,167.7167,42.51,88,69,1.95,broken clouds,0.0,0
494,tamandare,BR,2022-06-02 22:02:27,-8.7597,-35.1047,76.91,87,100,4.97,overcast clouds,0.0,0
495,dolinsk,RU,2022-06-02 22:02:27,47.35,142.8,41.2,97,100,9.73,overcast clouds,0.0,0
496,kisangani,CD,2022-06-02 22:00:24,0.5167,25.2,71.11,96,100,0.72,overcast clouds,0.0,0
497,bolitoc,PH,2022-06-02 22:02:28,15.7395,119.8769,80.24,80,99,7.34,overcast clouds,0.0,0
498,eyl,SO,2022-06-02 22:02:28,7.9803,49.8164,79.97,71,100,20.69,overcast clouds,0.0,0
499,prince rupert,CA,2022-06-02 22:02:28,54.3161,-130.3201,59.16,70,100,3.91,overcast clouds,0.0,0
500,fillmore,US,2022-06-02 21:57:29,43.6666,-92.1002,78.13,19,0,19.57,clear sky,0.0,0
501,monte alegre,BR,2022-06-02 22:02:29,-2.0078,-54.0692,77.67,85,54,2.24,broken clouds,0.0,0
502,shenandoah,US,2022-06-02 22:02:29,30.4013,-91.0009,92.93,60,15,1.01,light rain,0.0,0
503,key west,US,2022-06-02 22:00:00,24.5557,-81.7826,84.0,64,100,16.67,overcast clouds,0.0,0
504,bathsheba,BB,2022-06-02 22:02:30,13.2167,-59.5167,79.92,77,86,11.86,overcast clouds,0.0,0
505,sturgis,US,2022-06-02 22:00:16,41.7992,-85.4192,73.65,31,40,6.91,scattered clouds,0.0,0
506,khandbari,NP,2022-06-02 22:02:30,27.3747,87.2039,71.47,87,64,1.23,broken clouds,0.0,0
507,batemans bay,AU,2022-06-02 22:02:31,-35.7167,150.1833,48.09,78,100,6.55,overcast clouds,0.0,0
508,nanma,CN,2022-06-02 22:02:31,36.1817,118.1583,74.48,58,70,3.44,broken clouds,0.0,0
509,cayhagan,PH,2022-06-02 22:02:31,9.6697,122.4256,79.48,79,82,1.7,broken clouds,0.0,0
510,half moon bay,US,2022-06-02 22:02:32,37.4636,-122.4286,83.59,56,0,19.57,clear sky,0.0,0
511,torres novas,PT,2022-06-02 22:02:32,39.4811,-8.5395,64.15,88,10,4.56,clear sky,0.0,0
512,srednekolymsk,RU,2022-06-02 22:02:32,67.45,153.6833,50.95,46,4,8.3,clear sky,0.0,0
513,veere,NL,2022-06-02 22:02:33,51.5483,3.6667,58.98,79,7,10.36,clear sky,0.0,0
514,xining,CN,2022-06-02 22:02:33,36.6167,101.7667,54.72,79,100,5.82,moderate rain,0.0,0
515,la ronge,CA,2022-06-02 21:57:36,55.1001,-105.2842,62.85,13,20,17.27,few clouds,0.0,0
516,lompoc,US,2022-06-02 22:02:34,34.6391,-120.4579,87.69,71,0,17.0,clear sky,0.0,0
517,praya,CV,2022-06-02 22:02:34,14.9215,-23.5087,73.13,85,22,17.78,few clouds,0.0,0
518,qui nhon,VN,2022-06-02 22:02:34,13.7667,109.2333,78.31,83,100,5.73,overcast clouds,0.0,0
519,nazarovo,RU,2022-06-02 22:02:35,56.0064,90.3914,35.82,94,44,5.91,scattered clouds,0.0,0
520,whitianga,NZ,2022-06-02 22:02:35,-36.8333,175.7,59.65,79,58,16.24,broken clouds,0.0,0
521,changji,CN,2022-06-02 22:02:35,44.0167,87.3167,56.19,82,0,4.47,clear sky,0.0,0
522,haapsalu,EE,2022-06-02 22:02:36,58.9431,23.5414,50.99,92,100,17.27,moderate rain,0.0,0
523,kudahuvadhoo,MV,2022-06-02 22:02:36,2.6708,72.8944,83.01,73,43,13.94,scattered clouds,0.0,0
524,camacha,PT,2022-06-02 22:02:24,33.0833,-16.3333,63.82,72,40,12.66,scattered clouds,0.0,0
525,vanavara,RU,2022-06-02 22:01:19,60.34,102.2797,48.49,96,87,11.03,light rain,0.0,0
526,pirojpur,BD,2022-06-02 22:02:37,22.5667,89.9833,81.28,89,100,8.66,overcast clouds,0.0,0
527,yungay,PE,2022-06-02 22:02:37,-9.1383,-77.7436,60.21,73,96,6.24,overcast clouds,0.0,0
528,ginir,ET,2022-06-02 22:02:37,7.1333,40.7,55.87,87,70,6.22,broken clouds,0.0,0
529,nouadhibou,MR,2022-06-02 22:02:38,20.931,-17.0347,68.04,81,50,26.4,scattered clouds,0.0,0
530,itarema,BR,2022-06-02 22:02:38,-2.9248,-39.9167,76.48,89,99,8.01,overcast clouds,0.0,0
531,laje,BR,2022-06-02 22:02:38,-10.1833,-40.9667,76.23,63,78,10.38,broken clouds,0.0,0
532,kulhudhuffushi,MV,2022-06-02 22:02:39,6.6221,73.07,82.2,78,95,17.9,overcast clouds,0.0,0
533,tukrah,LY,2022-06-02 22:02:39,32.5341,20.5791,72.84,67,0,8.75,clear sky,0.0,0
534,nioro,GM,2022-06-02 22:02:39,13.35,-15.75,82.65,55,44,10.4,scattered clouds,0.0,0
535,cajetina,RS,2022-06-02 22:02:40,43.7498,19.7127,57.99,91,1,2.71,clear sky,0.0,0
536,padang,ID,2022-06-02 22:02:40,-0.9492,100.3543,76.75,81,100,3.6,overcast clouds,0.0,0
537,devarkonda,IN,2022-06-02 22:02:41,16.7,78.9333,85.69,55,99,20.78,overcast clouds,0.0,0
538,ust-kuyga,RU,2022-06-02 22:02:41,70.0167,135.6,42.98,76,100,3.94,overcast clouds,0.0,0
539,praxedis guerrero,MX,2022-06-02 22:02:41,31.3667,-106.0167,92.66,23,11,19.15,few clouds,0.0,0
540,navahrudak,BY,2022-06-02 22:02:42,53.6,25.8333,46.13,96,1,6.73,clear sky,0.0,0
541,albino,IT,2022-06-02 22:02:42,45.7638,9.7964,73.35,76,0,5.75,clear sky,0.0,0
542,nuuk,GL,2022-06-02 22:01:06,64.1835,-51.7216,48.81,43,20,8.99,few clouds,0.0,0
543,mvuma,ZW,2022-06-02 22:02:42,-19.2792,30.5283,47.1,89,0,9.08,clear sky,0.0,0
544,kizukuri,JP,2022-06-02 22:02:43,40.8061,140.3861,61.11,83,44,1.77,scattered clouds,0.0,0
545,flinders,AU,2022-06-02 22:02:43,-34.5833,150.8552,45.37,87,100,1.99,overcast clouds,0.0,0
546,sistranda,NO,2022-06-02 22:02:43,63.7256,8.834,49.96,92,21,11.54,few clouds,0.0,0
547,lerwick,GB,2022-06-02 22:02:44,60.1545,-1.1494,46.4,87,41,11.18,scattered clouds,0.0,0
548,clarksdale,US,2022-06-02 22:02:44,34.2001,-90.5709,73.38,100,20,4.61,light rain,0.0,0
549,kedrovyy,RU,2022-06-02 22:02:45,56.1667,91.8167,39.87,94,92,8.37,overcast clouds,0.0,0
550,akdagmadeni,TR,2022-06-02 22:02:45,39.6603,35.8836,63.79,51,83,7.9,broken clouds,0.0,0
551,anse-bertrand,GP,2022-06-02 22:02:45,16.4721,-61.5078,82.22,100,8,14.27,clear sky,0.0,0
552,la sarre,CA,2022-06-02 22:02:45,48.8002,-79.1996,64.29,45,43,5.82,scattered clouds,0.0,0
553,okha,RU,2022-06-02 22:02:46,53.5739,142.9478,39.85,85,86,5.73,overcast clouds,0.0,0
554,zhezkazgan,KZ,2022-06-02 22:02:46,47.8043,67.7144,59.2,38,0,9.62,clear sky,0.0,0
555,lukovetskiy,RU,2022-06-02 22:02:47,64.2956,41.9211,61.57,73,100,5.79,overcast clouds,0.0,0
556,tezu,IN,2022-06-02 22:00:09,27.9167,96.1667,73.56,95,57,2.84,light rain,0.0,0
557,manta,EC,2022-06-02 22:02:47,-0.95,-80.7333,74.07,77,89,12.59,overcast clouds,0.0,0
558,yeniseysk,RU,2022-06-02 22:02:47,58.4497,92.1703,36.72,90,70,7.9,broken clouds,0.0,0
559,vaasa,FI,2022-06-02 22:02:48,63.096,21.6158,53.62,94,100,4.61,shower rain,0.0,0
560,kanye,BW,2022-06-02 22:02:48,-24.9667,25.3327,47.66,37,0,4.74,clear sky,0.0,0
561,port hedland,AU,2022-06-02 22:02:49,-20.3167,118.5667,59.05,82,5,8.05,clear sky,0.0,0
562,balabac,PH,2022-06-02 22:02:49,7.9868,117.0645,81.28,77,82,4.81,broken clouds,0.0,0
563,gat,IL,2022-06-02 22:02:49,31.61,34.7642,75.4,57,0,1.12,clear sky,0.0,0
564,poum,NC,2022-06-02 22:02:50,-20.2333,164.0167,74.07,73,100,8.9,overcast clouds,0.0,0
565,wynyard,AU,2022-06-02 22:02:50,-41.0,145.7167,50.94,79,100,9.73,overcast clouds,0.0,0
566,jharsuguda,IN,2022-06-02 22:02:50,21.85,84.0333,80.04,78,93,4.52,overcast clouds,0.0,0
567,nyurba,RU,2022-06-02 22:02:51,63.2842,118.3319,59.81,63,7,6.4,clear sky,0.0,0
568,bulawayo,ZW,2022-06-02 22:02:51,-20.15,28.5833,48.78,67,0,11.77,clear sky,0.0,0
569,coquimbo,CL,2022-06-02 22:02:52,-29.9533,-71.3436,56.61,64,100,1.05,overcast clouds,0.0,0
570,portales,US,2022-06-02 22:02:52,34.1862,-103.3344,78.33,51,86,10.67,overcast clouds,0.0,0
571,gbarnga,LR,2022-06-02 22:02:52,6.9956,-9.4722,73.69,97,73,4.25,broken clouds,0.0,0
572,emerald,AU,2022-06-02 22:00:51,-23.5333,148.1667,56.34,81,2,8.5,clear sky,0.0,0
573,tongchuan,CN,2022-06-02 22:02:53,35.0806,109.0897,71.11,60,42,4.56,scattered clouds,0.0,0
574,de-kastri,RU,2022-06-02 22:02:54,51.4667,140.7833,41.9,97,100,5.44,light rain,0.0,0
575,fagersta,SE,2022-06-02 21:58:58,60.0042,15.7932,55.85,90,58,5.1,broken clouds,0.0,0
576,guapo,BR,2022-06-02 22:01:53,-16.8306,-49.5319,72.45,40,6,3.0,clear sky,0.0,0
577,mana,GF,2022-06-02 22:02:54,5.6592,-53.7767,73.78,93,100,5.73,overcast clouds,0.0,0
578,shagonar,RU,2022-06-02 22:02:55,51.5333,92.8,45.72,57,31,4.27,scattered clouds,0.0,0
579,elko,US,2022-06-02 22:02:55,41.0002,-115.5012,80.62,15,36,4.74,scattered clouds,0.0,0
580,villarrobledo,ES,2022-06-02 22:02:55,39.2699,-2.6012,69.87,59,100,8.79,overcast clouds,0.0,0
581,bajos de haina,DO,2022-06-02 22:02:56,18.4154,-70.0332,84.33,75,40,9.22,scattered clouds,0.0,0
582,mackay,AU,2022-06-02 22:02:56,-21.15,149.2,70.68,69,85,4.92,overcast clouds,0.0,0
583,oistins,BB,2022-06-02 22:02:56,13.0667,-59.5333,79.14,78,90,11.07,overcast clouds,0.0,0
584,maragogi,BR,2022-06-02 22:02:57,-9.0122,-35.2225,76.42,88,100,5.73,overcast clouds,0.0,0
585,taltal,CL,2022-06-02 22:01:58,-25.4,-70.4833,60.8,59,0,3.02,clear sky,0.0,0
586,lixourion,GR,2022-06-02 22:02:57,38.2019,20.4314,75.51,63,1,3.2,clear sky,0.0,0
587,urazovo,RU,2022-06-02 22:02:58,50.0836,38.0395,63.16,89,28,7.14,scattered clouds,0.0,0
588,saint anthony,US,2022-06-02 22:02:58,45.0205,-93.218,75.78,26,40,25.32,scattered clouds,0.0,0
589,haysville,US,2022-06-02 22:02:58,37.5645,-97.3523,78.48,37,0,9.22,clear sky,0.0,0
590,ngunguru,NZ,2022-06-02 22:02:59,-35.6167,174.5,59.94,67,70,16.22,broken clouds,0.0,0
591,otuzco,PE,2022-06-02 22:02:59,-7.9,-78.5833,52.56,70,71,5.12,broken clouds,0.0,0
592,vila velha,BR,2022-06-02 22:01:00,-20.3297,-40.2925,77.95,86,4,8.03,clear sky,0.0,0
593,turayf,SA,2022-06-02 22:03:00,31.6725,38.6637,80.51,21,0,10.27,clear sky,0.0,0
594,zemio,CF,2022-06-02 22:03:00,5.0314,25.1361,68.63,97,79,2.21,light rain,0.0,0
595,sur,OM,2022-06-02 22:03:01,22.5667,59.5289,82.9,64,32,9.69,scattered clouds,0.0,0
596,fairbanks,US,2022-06-02 21:59:41,64.8378,-147.7164,76.01,34,94,3.0,overcast clouds,0.0,0
597,pundaguitan,PH,2022-06-02 22:03:01,6.3711,126.1689,81.75,76,80,6.08,broken clouds,0.0,0
598,college,US,2022-06-02 22:03:02,64.8569,-147.8028,75.58,35,75,8.05,broken clouds,0.0,0
599,cidreira,BR,2022-06-02 22:03:02,-30.1811,-50.2056,55.2,72,100,9.42,overcast clouds,0.0,0
600,awjilah,LY,2022-06-02 22:03:02,29.1081,21.2869,81.07,33,0,12.53,clear sky,0.0,0
601,channel-port aux basques,CA,2022-06-02 22:03:03,47.5702,-59.1367,46.13,84,96,23.24,overcast clouds,0.0,0
602,tselina,RU,2022-06-02 22:03:03,46.5338,41.0328,69.85,53,2,8.9,clear sky,0.0,0
603,wewak,PG,2022-06-02 22:03:04,-3.5534,143.6268,78.84,83,21,6.22,few clouds,0.0,0
604,alta floresta,BR,2022-06-02 22:00:05,-9.8756,-56.0861,77.09,75,93,3.8,overcast clouds,0.0,0
605,port-cartier,CA,2022-06-02 22:03:04,50.0334,-66.8654,55.74,68,69,3.15,broken clouds,0.0,0
606,beringovskiy,RU,2022-06-02 22:03:05,63.05,179.3167,41.45,73,19,8.59,few clouds,0.0,0
607,suez,EG,2022-06-02 22:03:05,29.9737,32.5263,73.47,68,0,10.69,clear sky,0.0,0
608,oksfjord,NO,2022-06-02 22:03:05,70.2396,22.3479,57.99,57,89,4.85,overcast clouds,0.0,0
609,havelock,US,2022-06-02 22:03:06,34.8791,-76.9013,88.02,78,33,10.0,scattered clouds,0.0,0
610,bereda,ES,2022-06-02 22:03:06,43.2686,-7.5406,58.57,100,72,2.77,light rain,0.0,0
611,mabaruma,GY,2022-06-02 22:03:06,8.2,-59.7833,75.45,96,87,3.38,overcast clouds,0.0,0
612,mapiripan,CO,2022-06-02 22:03:07,2.8892,-72.1256,79.3,83,85,1.45,light rain,0.0,0
613,dawlatabad,AF,2022-06-02 22:00:03,36.4141,64.9053,78.22,17,0,3.22,clear sky,0.0,0
614,tambo,PE,2022-06-02 22:03:07,-14.8,-73.9167,38.52,43,94,6.82,overcast clouds,0.0,0
615,la asuncion,VE,2022-06-02 22:03:08,11.0333,-63.8628,76.23,87,100,16.46,overcast clouds,0.0,0
616,colinas,BR,2022-06-02 22:03:08,-6.0258,-44.2492,75.52,90,100,1.74,overcast clouds,0.0,0
617,maniitsoq,GL,2022-06-02 22:03:09,65.4167,-52.9,43.02,62,7,5.01,clear sky,0.0,0
618,zwedru,LR,2022-06-02 22:03:09,6.0667,-8.1281,73.76,98,39,4.21,light rain,0.0,0
619,narsaq,GL,2022-06-02 22:03:10,60.9167,-46.05,55.62,55,0,4.56,clear sky,0.0,0
620,moerewa,NZ,2022-06-02 22:03:10,-35.3833,174.0333,59.34,71,46,9.53,scattered clouds,0.0,0
621,amahai,ID,2022-06-02 22:03:10,-3.3333,128.9167,78.12,85,84,3.31,broken clouds,0.0,0
622,koungou,YT,2022-06-02 22:03:11,-12.7336,45.2042,76.71,73,0,14.97,clear sky,0.0,0
623,yerofey pavlovich,RU,2022-06-02 22:03:11,53.9667,121.9667,46.4,92,100,3.98,overcast clouds,0.0,0
624,bochov,CZ,2022-06-02 22:03:12,50.1487,13.0523,52.12,74,26,4.83,scattered clouds,0.0,0
625,mollendo,PE,2022-06-02 22:03:12,-17.0231,-72.0147,63.64,81,100,8.39,overcast clouds,0.0,0
626,sembe,CG,2022-06-02 22:03:13,1.6481,14.5806,72.37,87,100,1.95,overcast clouds,0.0,0
627,bowen,AU,2022-06-02 22:03:14,-20.0167,148.2333,66.31,85,66,8.68,broken clouds,0.0,0
628,arawa,PG,2022-06-02 22:03:14,-6.2132,155.5367,79.83,84,28,1.81,scattered clouds,0.0,0
629,murgab,TM,2022-06-02 22:03:14,37.4966,61.9714,79.59,16,2,10.51,clear sky,0.0,0
630,churapcha,RU,2022-06-02 22:03:15,62.0025,132.4325,60.48,62,12,8.79,few clouds,0.0,0
631,sar-e pul,AF,2022-06-02 22:03:15,35.8333,66.1667,60.69,31,0,3.27,clear sky,0.0,0
632,urengoy,RU,2022-06-02 22:03:15,65.9667,78.3667,32.0,87,96,17.16,overcast clouds,0.0,0
633,zhengjiatun,CN,2022-06-02 22:03:16,43.5064,123.5064,67.6,52,99,12.55,overcast clouds,0.0,0
634,umba,RU,2022-06-02 22:03:16,66.6871,34.3429,51.4,95,100,15.05,light rain,0.0,0
635,chulym,RU,2022-06-02 22:03:17,55.0997,80.9572,39.47,84,7,8.23,clear sky,0.0,0
636,roebourne,AU,2022-06-02 22:03:17,-20.7833,117.1333,62.04,68,5,15.1,clear sky,0.0,0
637,soldotna,US,2022-06-02 22:03:17,60.4878,-151.0583,75.22,21,0,9.22,clear sky,0.0,0
638,davila,PH,2022-06-02 22:03:18,18.4726,120.5763,81.9,80,95,13.24,overcast clouds,0.0,0
639,okhotsk,RU,2022-06-02 22:03:18,59.3833,143.3,43.65,81,29,1.61,scattered clouds,0.0,0
640,hailin,CN,2022-06-02 22:03:19,44.5833,129.4167,53.98,84,24,2.06,few clouds,0.0,0
641,bealanana,MG,2022-06-02 22:03:19,-14.55,48.7333,60.19,94,94,5.39,overcast clouds,0.0,0
642,tonantins,BR,2022-06-02 22:03:19,-2.8731,-67.8022,79.27,84,94,2.62,overcast clouds,0.0,0
643,keratea,GR,2022-06-02 22:03:20,37.8073,23.9769,80.31,39,0,18.41,clear sky,0.0,0
644,den helder,NL,2022-06-02 22:03:20,52.9599,4.7593,57.18,77,30,14.0,scattered clouds,0.0,0
645,acapulco,MX,2022-06-02 22:01:14,16.8634,-99.8901,83.66,71,58,11.79,broken clouds,0.0,0
646,chiman,PK,2022-06-02 22:03:20,32.5463,73.8138,86.76,14,0,6.35,clear sky,0.0,0
647,saint-louis,SN,2022-06-02 22:02:13,16.3333,-15.0,96.57,16,100,6.98,overcast clouds,0.0,0
648,phan thiet,VN,2022-06-02 22:03:21,10.9333,108.1,76.42,89,100,4.61,overcast clouds,0.0,0
649,shenjiamen,CN,2022-06-02 22:03:21,29.9576,122.298,68.5,97,77,8.48,broken clouds,0.0,0
650,taitung,TW,2022-06-02 22:02:29,22.7583,121.1444,80.92,73,57,3.51,broken clouds,0.0,0
651,evensk,RU,2022-06-02 22:03:22,61.95,159.2333,49.3,63,100,4.16,overcast clouds,0.0,0
652,tarumovka,RU,2022-06-02 22:03:22,44.0761,46.5361,62.53,72,12,5.66,few clouds,0.0,0
653,le havre,FR,2022-06-02 22:03:23,49.4938,0.1077,62.35,63,0,9.22,clear sky,0.0,0
654,belaya gora,RU,2022-06-02 22:03:23,68.5333,146.4167,47.73,49,100,8.68,overcast clouds,0.0,0
655,georgiyevka,KZ,2022-06-02 22:03:23,43.0369,74.7114,59.04,72,40,8.95,scattered clouds,0.0,0
656,cam ranh,VN,2022-06-02 22:02:10,11.9214,109.1591,76.96,83,20,1.14,few clouds,0.0,0
657,santa rosa,PH,2022-06-02 21:59:01,14.3122,121.1114,82.11,88,74,2.48,broken clouds,0.0,0
658,ilhabela,BR,2022-06-02 22:02:04,-23.7781,-45.3581,67.8,88,100,6.91,overcast clouds,0.0,0
659,roxana,CR,2022-06-02 21:58:24,10.2753,-83.7513,82.04,84,94,1.16,overcast clouds,0.0,0
660,ishinomaki,JP,2022-06-02 22:03:25,38.4167,141.3,59.5,83,55,4.03,broken clouds,0.0,0
661,zhukovo,RU,2022-06-02 22:03:25,55.0318,36.744,56.82,96,100,4.63,overcast clouds,0.0,0
662,turukhansk,RU,2022-06-02 22:03:25,65.8167,87.9833,42.89,66,100,12.95,overcast clouds,0.0,0
663,sabang,ID,2022-06-02 22:03:26,5.8933,95.3214,80.06,81,99,26.33,overcast clouds,0.0,0
664,penon blanco,MX,2022-06-02 22:03:26,24.7897,-104.0369,90.75,16,5,17.27,clear sky,0.0,0
665,qaqortoq,GL,2022-06-02 22:03:26,60.7167,-46.0333,43.27,63,0,3.15,clear sky,0.0,0
666,puerto madero,MX,2022-06-02 22:03:27,14.7208,-92.4215,84.4,79,75,9.22,broken clouds,0.0,0
667,kamaishi,JP,2022-06-02 22:03:27,39.2667,141.8833,59.07,84,9,4.07,clear sky,0.0,0
668,kosa,RU,2022-06-02 22:03:28,59.9445,54.9977,50.56,96,37,2.75,scattered clouds,0.0,0
669,tiarei,PF,2022-06-02 22:03:28,-17.5333,-149.3333,80.01,83,100,15.59,light rain,0.0,0
670,general roca,AR,2022-06-02 22:03:28,-39.0333,-67.5833,48.61,48,75,7.23,broken clouds,0.0,0
671,gulbene,LV,2022-06-02 22:03:29,57.1777,26.7529,44.92,97,3,5.23,clear sky,0.0,0
672,yenagoa,NG,2022-06-02 22:03:29,4.9247,6.2642,75.99,95,77,3.74,broken clouds,0.0,0
673,menongue,AO,2022-06-02 22:03:30,-14.6585,17.691,51.55,63,9,7.2,clear sky,0.0,0
674,piacabucu,BR,2022-06-02 22:03:30,-10.4056,-36.4344,76.51,88,49,6.6,scattered clouds,0.0,0
675,zhanaozen,KZ,2022-06-02 22:03:30,43.3,52.8,72.03,32,52,20.2,broken clouds,0.0,0
676,san carlos de bariloche,AR,2022-06-02 22:00:31,-41.1456,-71.3082,33.24,68,82,0.72,broken clouds,0.0,0
677,odweyne,SO,2022-06-02 22:03:31,9.4092,45.064,73.87,55,50,15.82,scattered clouds,0.0,0
678,mumford,GH,2022-06-02 22:03:31,5.2618,-0.759,80.22,83,56,11.01,broken clouds,0.0,0
679,jurbarkas,LT,2022-06-02 22:03:31,55.0778,22.7664,44.92,90,81,6.42,broken clouds,0.0,0
680,tessalit,ML,2022-06-02 22:03:32,20.1986,1.0114,95.05,15,62,22.39,broken clouds,0.0,0
681,zonguldak,TR,2022-06-02 22:03:32,41.25,31.8333,56.07,96,64,4.09,broken clouds,0.0,0
682,jaisalmer,IN,2022-06-02 22:03:33,26.9147,70.9181,85.3,38,0,17.25,clear sky,0.0,0
683,shache,CN,2022-06-02 22:03:33,38.4167,77.2406,73.71,14,100,5.79,overcast clouds,0.0,0
684,ishigaki,JP,2022-06-02 22:03:34,24.3448,124.1572,81.86,86,99,12.53,overcast clouds,0.0,0
685,buala,SB,2022-06-02 22:03:34,-8.145,159.5921,82.15,78,90,7.96,light rain,0.0,0
686,chiredzi,ZW,2022-06-02 22:03:34,-21.05,31.6667,63.27,50,92,6.82,overcast clouds,0.0,0
687,rosetta,EG,2022-06-02 22:03:35,31.4044,30.4164,70.54,89,0,8.68,clear sky,0.0,0
688,pierre,US,2022-06-02 22:03:35,44.3683,-100.351,78.06,26,20,23.02,few clouds,0.0,0
689,bima,ID,2022-06-02 22:03:36,-8.4667,118.7167,74.41,93,1,2.84,clear sky,0.0,0
690,lianran,CN,2022-06-02 22:03:36,24.9227,102.485,62.58,96,55,2.8,broken clouds,0.0,0
691,ferme-neuve,CA,2022-06-02 22:03:36,46.7001,-75.4493,64.27,79,98,3.67,overcast clouds,0.0,0
692,malanje,AO,2022-06-02 22:03:37,-9.5402,16.341,60.42,53,5,3.38,clear sky,0.0,0
693,bindura,ZW,2022-06-02 22:03:37,-17.3019,31.3306,47.84,83,31,2.44,scattered clouds,0.0,0
694,broadstairs,GB,2022-06-02 22:03:38,51.3591,1.4394,56.19,76,6,3.0,clear sky,0.0,0
695,ulaanbaatar,MN,2022-06-02 22:03:38,47.9077,106.8832,51.93,71,20,4.47,few clouds,0.0,0
696,abu samrah,SY,2022-06-02 22:03:38,35.3029,37.1841,72.77,46,13,10.63,few clouds,0.0,0
697,ayan,RU,2022-06-02 22:03:39,56.45,138.1667,40.69,89,100,3.02,overcast clouds,0.0,0
698,siddapur,IN,2022-06-02 22:03:39,14.3333,74.8833,71.62,95,90,3.74,overcast clouds,0.0,0
699,salinopolis,BR,2022-06-02 22:03:39,-0.6136,-47.3561,79.39,80,85,8.16,overcast clouds,0.0,0
